"ID","tid","sn","x","y","time","locid","prob","OriginType"
"1578101",1,8,449327.942095591,400445.710916053,16:00:00,158,0.00731028,"Non-dominant"
"1998349",289,50,433893.170773352,392786.252714949,23:00:00,199,0.03768573,"Dominant"
"1754361",159,4,435400.738148796,386876.42863989,00:00:00,175,0.0144296,"Dominant"
"1745566",250,5,428788.210606406,394244.726999526,00:00:00,174,0.01386381,"Dominant"
"1746217",263,42,428844.635800946,394251.106506069,21:00:00,174,0.01386381,"Dominant"
"1608456",356,7,447448.222593066,401673.701943887,19:00:00,160,0.00791913,"Non-dominant"
"1994158",127,18,434050.663545278,392906.347179206,09:00:00,199,0.03768573,"Dominant"
"1989249",304,6,437647.294930496,390805.883983961,02:00:00,198,0.03620806,"Dominant"
"1315692",313,18,458006.457241327,394948.629067593,07:00:00,131,0.00248254,"Non-dominant"
"1741900",99,20,428656.081545662,394057.55811931,10:00:00,174,0.01386381,"Dominant"
"1357452",43,21,423703.239447838,399040.849923064,19:00:00,136,0.00303218,"Non-dominant"
"1764179",173,1,438993.199216212,398911.762853283,06:00:00,176,0.01501848,"Dominant"
"1924911",140,10,474607.024988943,416188.843726868,08:00:00,192,0.02848227,"Dominant"
"1799018",324,32,440926.074846505,381701.801749352,17:00:00,179,0.01693329,"Dominant"
"1878105",280,11,452037.652940193,415865.977915707,05:00:00,187,0.02331931,"Dominant"
"1827207",275,16,438091.376035477,410048.773691316,08:00:00,182,0.01909223,"Dominant"
"1987401",267,19,437953.532225376,390926.483527131,11:00:00,198,0.03620806,"Dominant"
"1265332",314,23,452223.814832901,379962.872339153,16:00:00,126,0.00203253,"Non-dominant"
"1888220",282,26,431263.44979403,398265.597362082,09:00:00,188,0.02427099,"Dominant"
"1765666",252,48,439129.164760949,398566.955317342,22:00:00,176,0.01501848,"Dominant"
"1862833",98,18,419160.270095494,391962.768825591,11:00:00,186,0.02240494,"Dominant"
"1385725",295,31,447986.544072773,402946.784541157,14:00:00,138,0.00328472,"Non-dominant"
"1982823",96,25,437506.939408842,390873.926080017,13:00:00,198,0.03620806,"Dominant"
"1727229",289,32,463913.450693865,400903.943190044,07:00:00,172,0.01279791,"Dominant"
"1925432",176,4,474576.367281561,416497.453010163,21:00:00,192,0.02848227,"Dominant"
"1719013",360,4,443797.100922891,385481.43502774,09:00:00,171,0.01229609,"Dominant"
"1998979",304,7,434154.763718579,392852.778841668,02:00:00,199,0.03768573,"Dominant"
"1928748",293,19,474909.966023843,416330.138696503,14:00:00,192,0.02848227,"Dominant"
"1974423",130,28,424055.102731226,399140.241925679,20:00:00,197,0.03478832,"Dominant"
"616010",100,35,447874.167852936,392424.058306389,16:00:00,62,0.00015712,"Non-dominant"
"1477694",23,4,459355.524271531,413347.705285494,13:00:00,148,0.00490023,"Non-dominant"
"1845923",243,22,459488.822974502,405121.687612123,10:00:00,184,0.02068237,"Dominant"
"1787144",278,55,429960.142594378,391003.847778332,22:00:00,178,0.01626933,"Dominant"
"1920327",335,7,423786.355858715,401164.446666817,13:00:00,191,0.02736546,"Dominant"
"1856249",250,43,455742.478761424,411823.395790899,20:00:00,185,0.02152643,"Dominant"
"1744790",227,9,428787.864492234,394359.953555344,07:00:00,174,0.01386381,"Dominant"
"1564313",253,23,448232.862236687,394708.159438373,15:00:00,156,0.00674824,"Non-dominant"
"1744719",225,7,428792.840236123,394255.122288959,04:00:00,174,0.01386381,"Dominant"
"1287626",75,1,432064.419484998,388082.823956723,00:00:00,129,0.00229167,"Non-dominant"
"1643481",191,3,465378.305674796,417708.148185741,18:00:00,164,0.00929319,"Dominant"
"1869996",331,24,419353.866117227,392082.8223496,23:00:00,186,0.02240494,"Dominant"
"1954403",124,23,437740.685337796,391867.734870975,10:00:00,195,0.03211366,"Dominant"
"1831345",75,40,451109.516715276,380462.407949386,23:00:00,183,0.0198714,"Dominant"
"1865227",181,6,419685.219782869,391853.1785067,10:00:00,186,0.02240494,"Dominant"
"1882971",96,47,431435.014463382,398179.394083885,23:00:00,188,0.02427099,"Dominant"
"1295959",342,11,431538.793140185,388774.496724837,16:00:00,129,0.00229167,"Non-dominant"
"1829672",344,11,438294.803954625,409945.849972205,17:00:00,182,0.01909223,"Dominant"
"1916765",247,30,424053.87507487,400922.328028796,12:00:00,191,0.02736546,"Dominant"
"1683587",162,12,434616.827221614,406786.742968828,16:00:00,168,0.01090566,"Dominant"
"1893398",106,18,446119.583804787,402316.483587654,10:00:00,189,0.0252615,"Dominant"
"1207781",84,52,419461.996529158,391446.293105904,22:00:00,121,0.0016641,"Non-dominant"
"1685447",259,27,434431.672446956,406381.605784049,14:00:00,168,0.01090566,"Dominant"
"1964595",130,24,437932.710343327,400818.530138549,15:00:00,196,0.03342425,"Dominant"
"1931751",69,40,469933.493255495,412243.718523233,14:00:00,193,0.02964465,"Dominant"
"1935356",159,2,469587.595357567,412527.99594327,02:00:00,193,0.02964465,"Dominant"
"1493593",242,41,431248.517113474,388387.774873184,21:00:00,149,0.00510021,"Non-dominant"
"1912096",76,14,423766.189518505,401077.324067833,07:00:00,191,0.02736546,"Dominant"
"1731269",87,39,446317.704879715,395943.703954454,15:00:00,173,0.0133202,"Dominant"
"1626277",281,7,449212.762560038,392872.61634481,03:00:00,162,0.00857869,"Dominant"
"1813679",127,10,453128.104859627,405384.005226775,05:00:00,181,0.01834362,"Dominant"
"1662858",144,11,459239.109056015,402273.653642762,10:00:00,166,0.01006719,"Dominant"
"1997234",267,52,433534.925897542,392980.81647096,20:00:00,199,0.03768573,"Dominant"
"1776040",260,20,458198.239435278,410948.2032671,09:00:00,177,0.0156314,"Dominant"
"1893204",102,29,445666.415892485,402913.853562384,15:00:00,189,0.0252615,"Dominant"
"1726335",271,6,463739.334167508,401077.207881764,04:00:00,172,0.01279791,"Dominant"
"1041957",260,47,432507.571088764,402979.252856654,22:00:00,104,0.00084306,"Non-dominant"
"1960056",324,10,437713.036833117,391875.799733066,06:00:00,195,0.03211366,"Dominant"
"1886106",235,12,431336.142247027,398146.164626964,13:00:00,188,0.02427099,"Dominant"
"1840351",50,29,459607.489989615,405474.510549968,22:00:00,184,0.02068237,"Dominant"
"1667552",311,29,459219.504567114,402388.821310532,20:00:00,166,0.01006719,"Dominant"
"1810107",44,16,453367.936844825,405003.924620675,11:00:00,181,0.01834362,"Dominant"
"1970193",338,13,437829.908371735,401017.580686906,17:00:00,196,0.03342425,"Dominant"
"868933",137,33,434502.556645859,390478.529373861,20:00:00,87,0.00042711,"Non-dominant"
"1997709",277,9,434001.741797822,392867.53751895,07:00:00,199,0.03768573,"Dominant"
"1518865",65,10,425504.03209069,380939.704053705,05:00:00,152,0.00575047,"Non-dominant"
"1657308",307,4,449787.819623132,403285.352934339,03:00:00,165,0.00967245,"Dominant"
"1703425",143,10,435453.46829629,383529.918721013,09:00:00,170,0.01181396,"Dominant"
"1347625",56,25,429699.191302068,408958.478721542,19:00:00,135,0.00291329,"Non-dominant"
"1919777",313,13,424100.541350234,400796.856183433,08:00:00,191,0.02736546,"Dominant"
"1995394",218,5,433907.747036517,392809.147899993,02:00:00,199,0.03768573,"Dominant"
"1735852",261,34,445953.113207983,395802.449522649,17:00:00,173,0.0133202,"Dominant"
"1607301",303,9,447433.50256856,401521.024984501,04:00:00,160,0.00791913,"Non-dominant"
"1907343",263,18,440653.430955808,396095.350782213,10:00:00,190,0.02629245,"Dominant"
"1761200",83,28,439125.912360961,398797.217381177,12:00:00,176,0.01501848,"Dominant"
"1609834",68,34,428559.65268875,390555.390338976,20:00:00,161,0.00824232,"Dominant"
"1890554",28,6,446026.304449782,402663.987111909,11:00:00,189,0.0252615,"Dominant"
"1956795",250,23,437786.955420501,392451.909456365,12:00:00,195,0.03211366,"Dominant"
"1205418",325,4,452249.700283208,382156.90021372,02:00:00,120,0.00159885,"Non-dominant"
"1282192",241,15,445183.309895156,404179.356763016,08:00:00,128,0.00220181,"Non-dominant"
"1970231",343,2,437687.058519749,400806.309466197,04:00:00,196,0.03342425,"Dominant"
"1495018",274,19,431396.614872809,387927.45455391,13:00:00,149,0.00510021,"Non-dominant"
"1859650",326,6,455652.209718379,411543.498793908,03:00:00,185,0.02152643,"Dominant"
"1672588",133,3,459191.02116759,404243.713624435,01:00:00,167,0.01047804,"Dominant"
"1665463",267,28,459140.850105699,402693.233982308,13:00:00,166,0.01006719,"Dominant"
"1111945",255,43,430668.206850399,408368.347553556,21:00:00,111,0.00111548,"Non-dominant"
"1976485",248,36,424230.460320348,399091.108604003,23:00:00,197,0.03478832,"Dominant"
"1858723",300,11,455832.38208647,411813.166006526,06:00:00,185,0.02152643,"Dominant"
"1506357",301,23,438526.361528048,403352.551117434,12:00:00,150,0.00530835,"Non-dominant"
"1879930",325,6,452023.155316692,415852.970561248,04:00:00,187,0.02331931,"Dominant"
"1857097",268,43,455840.178269063,411485.277871093,20:00:00,185,0.02152643,"Dominant"
"1565489",277,7,448114.42276081,394725.991541478,03:00:00,156,0.00674824,"Non-dominant"
"1455556",288,44,443587.511753511,398405.247032165,23:00:00,145,0.00434611,"Non-dominant"
"1973584",110,17,424160.255378159,398859.096145982,08:00:00,197,0.03478832,"Dominant"
"1845731",238,26,459869.92723514,405483.316711616,17:00:00,184,0.02068237,"Dominant"
"1504373",261,36,438743.701608651,403259.09811295,16:00:00,150,0.00530835,"Non-dominant"
"1945967",221,22,454776.539966915,389096.571991993,22:00:00,194,0.03085447,"Dominant"
"1405960",300,28,452360.677274845,387109.168137269,14:00:00,140,0.0035583,"Non-dominant"
"1981025",55,38,437300.957595978,391079.26430151,23:00:00,198,0.03620806,"Dominant"
"1699583",54,17,435641.754731247,383504.774317142,14:00:00,170,0.01181396,"Dominant"
"1982878",97,31,437818.332215374,391010.135620071,14:00:00,198,0.03620806,"Dominant"
"1822000",91,40,438310.270497858,409771.807434485,15:00:00,182,0.01909223,"Dominant"
"1861395",68,31,419091.222805395,392077.629785475,14:00:00,186,0.02240494,"Dominant"
"1827834",288,10,438187.991306624,409793.978983303,03:00:00,182,0.01909223,"Dominant"
"2004097",124,35,466414.664555145,398892.803059197,19:00:00,200,0.03922372,"Dominant"
"1819431",334,5,453374.535856212,405456.203857391,09:00:00,181,0.01834362,"Dominant"
"1993039",101,18,433892.998782393,392876.173576077,08:00:00,199,0.03768573,"Dominant"
"1838665",305,34,449952.548167609,380447.501909275,22:00:00,183,0.0198714,"Dominant"
"1079647",136,23,433356.03178673,411112.322141359,16:00:00,108,0.00098934,"Non-dominant"
"1481134",118,39,459734.665696325,413211.078110824,21:00:00,148,0.00490023,"Non-dominant"
"1867131",262,44,419083.461815508,391962.529958291,18:00:00,186,0.02240494,"Dominant"
"1900272",342,15,445991.043844385,402538.353449773,23:00:00,189,0.0252615,"Dominant"
"1405291",286,18,452244.215544067,387260.292419548,08:00:00,140,0.0035583,"Non-dominant"
"1672783",138,19,459303.065614223,404033.492896694,09:00:00,167,0.01047804,"Dominant"
"1256468",42,5,452505.119329862,380039.951707142,05:00:00,126,0.00203253,"Non-dominant"
"1824587",162,9,437651.414277238,409971.476688145,08:00:00,182,0.01909223,"Dominant"
"1815610",238,30,453636.490530998,405246.653319836,23:00:00,181,0.01834362,"Dominant"
"1531658",123,10,455423.377197587,403698.702886541,09:00:00,153,0.00598515,"Non-dominant"
"1834579",160,2,450322.661990062,380463.512429566,01:00:00,183,0.0198714,"Dominant"
"1320149",118,21,431407.761254967,410534.351592927,10:00:00,132,0.00258385,"Non-dominant"
"1795878",255,8,440885.275702212,381721.553290554,04:00:00,179,0.01693329,"Dominant"
"1514545",260,15,427427.484493104,386777.687735312,05:00:00,151,0.00552499,"Non-dominant"
"1659107",57,29,459340.894366112,402678.518769508,17:00:00,166,0.01006719,"Dominant"
"1717632",298,40,443965.305645416,385358.004079994,16:00:00,171,0.01229609,"Dominant"
"1618618",3,3,449454.664211643,392495.131727994,23:00:00,162,0.00857869,"Dominant"
"914153",314,16,439717.14977923,397348.773038253,11:00:00,91,0.00050122,"Non-dominant"
"2005220",182,1,466291.74450116,398963.662743865,10:00:00,200,0.03922372,"Dominant"
"2004199",127,13,466459.417850349,399037.822258618,07:00:00,200,0.03922372,"Dominant"
"1821192",74,16,438092.518377307,409650.097007393,12:00:00,182,0.01909223,"Dominant"
"1905190",154,8,440523.340415446,396333.878609242,13:00:00,190,0.02629245,"Dominant"
"1687373",298,28,434392.331926787,406594.464880486,13:00:00,168,0.01090566,"Dominant"
"1623762",211,2,449382.3633319,392801.817859364,01:00:00,162,0.00857869,"Dominant"
"1862253",87,11,419284.647882212,392161.308832561,06:00:00,186,0.02240494,"Dominant"
"1931627",67,14,469474.898617009,412604.083306958,04:00:00,193,0.02964465,"Dominant"
"1786922",274,46,430100.756101731,390860.398504336,21:00:00,178,0.01626933,"Dominant"
"1772423",107,27,458693.978860938,410862.043371759,12:00:00,177,0.0156314,"Dominant"
"1579243",68,29,449885.676034346,400494.479127561,15:00:00,158,0.00731028,"Non-dominant"
"1616053",275,4,428445.04686241,390740.730758071,02:00:00,161,0.00824232,"Dominant"
"1867155",263,13,419430.521091056,392267.060151607,08:00:00,186,0.02240494,"Dominant"
"1865077",159,15,419010.424435157,392206.999806871,19:00:00,186,0.02240494,"Dominant"
"1314067",278,17,458150.937048156,394513.92923138,05:00:00,131,0.00248254,"Non-dominant"
"1557880",362,5,460764.154259142,405415.707905877,20:00:00,155,0.00648364,"Non-dominant"
"1725427",251,28,463859.058166973,401015.575800818,19:00:00,172,0.01279791,"Dominant"
"1940161",330,7,469852.375093333,412512.02754416,08:00:00,193,0.02964465,"Dominant"
"1995915",237,15,434149.173363817,392551.36971918,13:00:00,199,0.03768573,"Dominant"
"1818893",312,24,453163.957055966,405156.957420695,12:00:00,181,0.01834362,"Dominant"
"1878178",281,33,452333.810022144,416161.738785554,17:00:00,187,0.02331931,"Dominant"
"1817528",280,27,453097.065494597,405231.794131731,18:00:00,181,0.01834362,"Dominant"
"1692501",120,28,459999.753844419,403529.653798731,17:00:00,169,0.01135073,"Dominant"
"1858986",306,32,455582.889369152,411913.794251175,20:00:00,185,0.02152643,"Dominant"
"1808197",296,5,455948.10684969,393660.58673026,04:00:00,180,0.01762435,"Dominant"
"1912483",84,35,423761.65356344,400746.928043843,20:00:00,191,0.02736546,"Dominant"
"1985734",228,5,437824.563147594,390834.592750517,05:00:00,198,0.03620806,"Dominant"
"2007911",278,21,466318.070762193,399103.122463958,09:00:00,200,0.03922372,"Dominant"
"2004598",139,9,466413.929489813,399244.07218123,08:00:00,200,0.03922372,"Dominant"
"1345882",308,15,447449.687977368,405115.652026334,06:00:00,134,0.00279905,"Non-dominant"
"1846952",267,6,459799.999464658,405541.074877661,01:00:00,184,0.02068237,"Dominant"
"1931834",71,26,469395.829466474,412575.30672302,17:00:00,193,0.02964465,"Dominant"
"1649945",74,35,449969.482981793,403592.060995461,23:00:00,165,0.00967245,"Dominant"
"1566771",304,27,448370.694765095,394712.290547447,19:00:00,156,0.00674824,"Non-dominant"
"1946708",247,11,455100.312452943,388687.131559937,06:00:00,194,0.03085447,"Dominant"
"1631090",98,19,444782.095461498,389441.853717532,13:00:00,163,0.0089288,"Dominant"
"1747322",284,46,428884.076135275,394086.212629072,23:00:00,174,0.01386381,"Dominant"
"1995961",238,31,434143.950776514,392594.91016768,21:00:00,199,0.03768573,"Dominant"
"1696222",274,13,459810.155722872,403875.734377546,06:00:00,169,0.01135073,"Dominant"
"1715572",259,47,444408.032592482,385619.495129631,21:00:00,171,0.01229609,"Dominant"
"1549275",70,30,460909.049708454,405052.86244947,15:00:00,155,0.00648364,"Non-dominant"
"1944396",123,48,455182.838029741,389127.090386233,23:00:00,194,0.03085447,"Dominant"
"1696932",288,5,459788.190258981,403627.329973194,03:00:00,169,0.01135073,"Dominant"
"1787114",278,25,429726.654690585,390909.116679656,08:00:00,178,0.01626933,"Dominant"
"1784827",225,18,429694.36631155,391197.63609215,17:00:00,178,0.01626933,"Dominant"
"1864649",139,16,419312.997757226,391926.342506859,19:00:00,186,0.02240494,"Dominant"
"1998637",296,8,433950.25476419,392818.464429825,03:00:00,199,0.03768573,"Dominant"
"1953966",114,44,437783.309637974,392141.396548565,19:00:00,195,0.03211366,"Dominant"
"1913844",111,48,424192.584676501,400895.67950853,23:00:00,191,0.02736546,"Dominant"
"1887241",262,41,431312.682186211,397906.382941418,18:00:00,188,0.02427099,"Dominant"
"1599237",58,19,447510.275184698,401484.894540853,16:00:00,160,0.00791913,"Non-dominant"
"1313623",269,21,458229.074009215,394806.632595563,10:00:00,131,0.00248254,"Non-dominant"
"1726141",266,45,463882.633187792,400723.890170091,21:00:00,172,0.01279791,"Dominant"
"1689256",48,12,459912.468831925,403378.318856408,12:00:00,169,0.01135073,"Dominant"
"1956538",243,38,437963.338027588,392333.417466796,18:00:00,195,0.03211366,"Dominant"
"1969395",307,27,437459.170649685,400723.707056088,16:00:00,196,0.03342425,"Dominant"
"1764808",230,24,438830.24030462,399295.820532529,22:00:00,176,0.01501848,"Dominant"
"1807562",283,22,456033.213850444,393723.773716526,13:00:00,180,0.01762435,"Dominant"
"1855513",229,18,455687.514827351,412034.255354725,14:00:00,185,0.02152643,"Dominant"
"1832373",97,22,450191.886664881,380391.818163116,10:00:00,183,0.0198714,"Dominant"
"1440931",114,24,433072.320288807,388765.92320017,12:00:00,144,0.0041757,"Non-dominant"
"1892044",78,6,445882.723644685,402697.369515082,04:00:00,189,0.0252615,"Dominant"
"1847266",272,53,459991.262331609,405081.007028856,18:00:00,184,0.02068237,"Dominant"
"1948642",287,17,455083.784609526,388817.049721324,07:00:00,194,0.03085447,"Dominant"
"1909535",308,20,440406.528608282,396378.857437517,08:00:00,190,0.02629245,"Dominant"
"1512554",153,6,427529.068844878,386861.643350569,03:00:00,151,0.00552499,"Non-dominant"
"1886410",244,2,431496.72635638,398021.446546208,00:00:00,188,0.02427099,"Dominant"
"1745088",237,7,428959.033516892,394227.916482441,03:00:00,174,0.01386381,"Dominant"
"1956238",235,24,437671.851230459,392230.748826425,19:00:00,195,0.03211366,"Dominant"
"1686066",272,42,434376.824376785,406508.750976652,15:00:00,168,0.01090566,"Dominant"
"1424894",273,35,442443.84243444,395293.015639347,16:00:00,142,0.00385466,"Non-dominant"
"1965732",220,11,437477.538518739,400609.981356163,14:00:00,196,0.03342425,"Dominant"
"1805136",228,3,455840.372576651,393755.065206966,09:00:00,180,0.01762435,"Dominant"
"1026999",79,29,439496.657207178,390723.822686931,14:00:00,103,0.00081,"Non-dominant"
"1924274",121,40,474709.811834852,416337.398579101,20:00:00,192,0.02848227,"Dominant"
"1956547",244,3,437704.442085568,392077.10022956,00:00:00,195,0.03211366,"Dominant"
"1744522",213,3,428834.172029085,394176.927319025,03:00:00,174,0.01386381,"Dominant"
"1506508",304,29,438552.683587026,403275.932097733,21:00:00,150,0.00530835,"Non-dominant"
"1601106",99,16,447391.202491741,401437.429584404,09:00:00,160,0.00791913,"Non-dominant"
"1572687",152,10,445402.458294975,395519.371936615,15:00:00,157,0.00702364,"Non-dominant"
"1908948",294,36,440692.186369991,396300.96120861,21:00:00,190,0.02629245,"Dominant"
"2009584",316,35,466235.928778791,399337.140959689,20:00:00,200,0.03922372,"Dominant"
"1880407",8,1,431421.165905186,397995.761497924,05:00:00,188,0.02427099,"Dominant"
"1769160",345,4,438828.561450566,399050.710772655,09:00:00,176,0.01501848,"Dominant"
"1846843",264,40,459581.30064013,405462.795830543,23:00:00,184,0.02068237,"Dominant"
"1681322",98,48,434033.422772771,406252.467096929,20:00:00,168,0.01090566,"Dominant"
"2008596",292,20,466278.77575896,399247.140548441,14:00:00,200,0.03922372,"Dominant"
"1837541",281,52,450162.573400628,380812.489565457,20:00:00,183,0.0198714,"Dominant"
"1807236",277,39,455878.551337532,393848.500623014,19:00:00,180,0.01762435,"Dominant"
"1459367",83,34,447736.479582255,403451.035803587,14:00:00,146,0.00452348,"Non-dominant"
"1821767",86,38,438092.276308506,410100.771269433,21:00:00,182,0.01909223,"Dominant"
"1211371",227,2,419993.695863411,391944.06805613,00:00:00,121,0.0016641,"Non-dominant"
"1888740",293,27,431791.420601921,397858.708809192,12:00:00,188,0.02427099,"Dominant"
"1713797",186,1,443849.667286208,385333.750230103,08:00:00,171,0.01229609,"Dominant"
"1965426",194,2,437876.182191632,401019.123999314,08:00:00,196,0.03342425,"Dominant"
"1900533",22,2,440542.410253081,396117.76197627,06:00:00,190,0.02629245,"Dominant"
"1526186",296,8,425577.020384732,380874.788779818,04:00:00,152,0.00575047,"Non-dominant"
"1267836",81,1,453650.527608161,380152.964096446,00:00:00,127,0.00211548,"Non-dominant"
"1912142",77,16,424082.195979077,401206.910764727,06:00:00,191,0.02736546,"Dominant"
"1856839",263,37,455846.569830727,411740.817043116,18:00:00,185,0.02152643,"Dominant"
"1809329",329,19,455883.840140499,393424.938709067,14:00:00,180,0.01762435,"Dominant"
"1940701",32,14,455208.142683976,389140.872232452,19:00:00,194,0.03085447,"Dominant"
"995254",37,3,439049.624828205,384892.535609898,04:00:00,100,0.00071841,"Non-dominant"
"1854409",141,18,455845.403417629,411614.790994385,17:00:00,185,0.02152643,"Dominant"
"1927582",269,9,474545.858285348,416295.520633837,05:00:00,192,0.02848227,"Dominant"
"1755512",243,8,435380.446273509,387030.414917945,07:00:00,175,0.0144296,"Dominant"
"1934761",134,17,469579.212106756,412163.492623202,17:00:00,193,0.02964465,"Dominant"
"925880",62,31,465279.790981593,399991.011689214,16:00:00,93,0.00054296,"Non-dominant"
"1802097",95,40,455998.413555324,394273.963007854,17:00:00,180,0.01762435,"Dominant"
"1936864",252,13,469623.305863999,412384.835150786,07:00:00,193,0.02964465,"Dominant"
"1882911",95,32,431582.454769712,398284.817755338,13:00:00,188,0.02427099,"Dominant"
"2003419",109,48,466445.888112946,399431.750668569,23:00:00,200,0.03922372,"Dominant"
"1911591",64,37,424052.337003435,401045.939644182,21:00:00,191,0.02736546,"Dominant"
"1868443",289,13,419085.867457144,392125.669309126,04:00:00,186,0.02240494,"Dominant"
"1746014",259,41,428812.737000657,394053.437834229,22:00:00,174,0.01386381,"Dominant"
"1999952",341,6,433997.894151379,392914.042312345,09:00:00,199,0.03768573,"Dominant"
"1787754",291,17,429772.730917289,390862.564038752,09:00:00,178,0.01626933,"Dominant"
"1646565",289,20,465050.925050413,417629.209461968,09:00:00,164,0.00929319,"Dominant"
"1972848",96,7,424464.192476499,398789.143948123,06:00:00,197,0.03478832,"Dominant"
"1824351",149,7,438371.862426018,409749.462239821,06:00:00,182,0.01909223,"Dominant"
"1981215",61,16,437831.641813306,390775.889520886,08:00:00,198,0.03620806,"Dominant"
"1613483",175,6,428599.152050286,390610.000492512,23:00:00,161,0.00824232,"Dominant"
"1686003",271,25,434361.830937073,406495.609447786,11:00:00,168,0.01090566,"Dominant"
"1972031",79,16,424379.435733051,398984.23823502,08:00:00,197,0.03478832,"Dominant"
"1955205",150,15,437909.816571118,392105.948307924,13:00:00,195,0.03211366,"Dominant"
"1913052",95,47,424175.723696031,401304.250052979,17:00:00,191,0.02736546,"Dominant"
"1962472",84,39,437940.600378168,401151.319836638,17:00:00,196,0.03342425,"Dominant"
"1998826",300,26,433922.611295809,392953.961222878,12:00:00,199,0.03768573,"Dominant"
"1447704",31,4,443214.914842774,398334.585032951,06:00:00,145,0.00434611,"Non-dominant"
"1666465",286,41,459115.482211998,402144.40277389,22:00:00,166,0.01006719,"Dominant"
"1825243",229,16,438312.479085572,409648.956956194,13:00:00,182,0.01909223,"Dominant"
"1891229",58,1,445952.843287484,402650.581659486,01:00:00,189,0.0252615,"Dominant"
"1922715",89,41,474293.231016425,416362.124819181,19:00:00,192,0.02848227,"Dominant"
"1347502",53,1,429729.208326377,408560.25028965,01:00:00,135,0.00291329,"Non-dominant"
"1633227",155,5,444873.786207153,389384.757104137,08:00:00,163,0.0089288,"Dominant"
"1133063",274,37,433838.503489871,383426.971256419,20:00:00,113,0.00120838,"Non-dominant"
"1418170",57,23,442236.809547057,395861.439702844,13:00:00,142,0.00385466,"Non-dominant"
"1733154",128,5,446481.495464516,395528.917816602,03:00:00,173,0.0133202,"Dominant"
"1557621",333,11,460944.294670575,405418.862401779,14:00:00,155,0.00648364,"Non-dominant"
"1908733",290,19,440632.763255214,396416.67401716,10:00:00,190,0.02629245,"Dominant"
"1967725",271,42,437701.766682136,401021.15547271,16:00:00,196,0.03342425,"Dominant"
"2002275",87,49,466079.681357138,398868.049340987,20:00:00,200,0.03922372,"Dominant"
"1925982",230,9,474601.534121528,416282.221335665,08:00:00,192,0.02848227,"Dominant"
"1991585",71,5,434117.233641377,392732.669322443,03:00:00,199,0.03768573,"Dominant"
"1769120",340,6,439002.566873457,399106.219396552,04:00:00,176,0.01501848,"Dominant"
